统一社会信用代码,公司名称,企业年龄,注册资本数值,实缴资本数值,参保人数数值,天眼评分数值,注册地址长度,经营范围长度,经营范围分号数,经营范围中文逗号数,曾用名长度,曾用名分号数,数据来源长度,成立年份缺失,经度_数值,纬度_数值,adcode_数值,地级市代码_数值,地级市代码,adcode,经度,纬度,地区生产总值_当年价格_亿元_全市,人均地区生产总值_元_全市,科学技术支出_万元_全市,固定资产投资_万元_全市,常住人口_万人_全市,第三产业占地区生产总值的比重_全市,发明专利授权数_件_全市,国家级高新技术企业数_个_全市,技术合同成交额_万元_全市,上游关键词命中数,下游关键词命中数,中游关键词命中数,panel_latest_year,panel_years_covered,地区生产总值_当年价格_亿元_全市_mean,地区生产总值_当年价格_亿元_全市_latest,人均地区生产总值_元_全市_mean,人均地区生产总值_元_全市_latest,科学技术支出_万元_全市_mean,科学技术支出_万元_全市_latest,固定资产投资_万元_全市_mean,固定资产投资_万元_全市_latest,常住人口_万人_全市_mean,常住人口_万人_全市_latest,第三产业占地区生产总值的比重_全市_mean,第三产业占地区生产总值的比重_全市_latest,发明专利授权数_件_全市_mean,发明专利授权数_件_全市_latest,国家级高新技术企业数_个_全市_mean,国家级高新技术企业数_个_全市_latest,技术合同成交额_万元_全市_mean,技术合同成交额_万元_全市_latest,panel_patent_trend_slope,panel_patent_growth,panel_patent_avg,panel_patent_std,graph_chain_degree,graph_region_degree,graph_risk_event_count,graph_patent_degree,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
91440300MAK3507E22,中科赛尔健康科技（深圳）有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440104MAK388UJ8T,广州未来之星国际航空发展有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5DN6FT2X,深圳市龙源生物科技有限责任公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5GET2B9L,兄弟广告传媒（深圳）有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MACMX67A13,深圳领航低空文旅有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MAE5C90Y5H,深圳科比特重明鸟低空经济产业发展有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440112MAEAN8NQ8N,广州来飞低空科技发展有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441625MAEFWFK682,河源市万绿湖低空经济发展有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440115MAELF72PXW,天空城（广东）低空经济产业发展有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440402MAK1DE8C2M,珠海翼航低空科技有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5EC3117K,翼行云港低空产业（深圳）有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300342489547L,深圳市玖玖隆低空经济产业咨询有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MADX8FEJX3,深圳宝昇一号投资合伙企业（有限合伙）,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441802MAEX4QTJ58,清远市小飞鸡文化发展有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5DMJKM7X,深圳馨贵海洋文化服务有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300319535226J,深圳市中科瀚跃科技有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441302MAENEAJF0L,惠州粤晟美翔龙低空经济发展有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5GNR3F1C,商派湾航空技术服务（深圳）有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440101MA9Y42EX0M,广州层城仙谷健康管理有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441900MACBC1T79E,东莞市飞会通用航空有限公司,-1.3839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.029753884,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.006070338,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.019035932,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440402MACK7XMB5Q,广东浦睿企业管理咨询有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,0.014104116,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03663756,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
