公司名称,统一社会信用代码,整合后产业链环节,是否有专利,高德返回市,高德返回区县,地级市代码,经度,纬度,年份,年鉴省,年鉴省,年鉴市,地区生产总值_当年价格_亿元_全市,人均地区生产总值_元_全市,科学技术支出_万元_全市,固定资产投资_万元_全市,常住人口_万人_全市,第三产业占地区生产总值的比重_全市,发明专利授权数_件_全市,国家级高新技术企业数_个_全市,技术合同成交额_万元_全市
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2007.0,广东省,广东省,深圳市,6801.5706,79645.0,498998.0,13450037.0,,49.84,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2008.0,广东省,广东省,深圳市,7806.5387,89814.0,546820.0,14676043.0,,51.04,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2009.0,广东省,广东省,深圳市,8201.3176,92772.0,791591.0,,,53.25,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2010.0,广东省,广东省,深圳市,9581.5101,106880.0,998426.0,19447008.0,,52.72,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2011.0,广东省,广东省,深圳市,11505.5298,110421.0,704863.0,21363882.0,,53.5,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2012.0,广东省,广东省,深圳市,12950.0601,123247.0,791239.0,23144319.0,,55.65,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2013.0,广东省,广东省,深圳市,14500.2302,137476.82,1329814.0,25010091.0,,56.54,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2014.0,广东省,广东省,深圳市,16001.8207,149495.0,946000.0,27174226.0,,57.39,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2015.0,广东省,广东省,深圳市,17502.8634,157985.0,2143182.0,32983076.0,,58.78,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2016.0,广东省,广东省,深圳市,19492.6012,167411.0,4035240.0,40781638.0,,60.05,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2017.0,广东省,广东省,深圳市,22490.06,,3518252.0,,,,18926.0,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2018.0,广东省,广东省,深圳市,24221.9771,189568.0,5549817.0,,,58.78,21309.0,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2019.0,广东省,广东省,深圳市,26927.0,203489.0,5484249.0,,,60.93,26051.0,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2020.0,广东省,广东省,深圳市,27670.0,159309.0,3366341.0,,1763.0,62.13,,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2021.0,广东省,广东省,深圳市,30665.0,173663.0,3822518.0,,,62.94,45202.0,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2022.0,广东省,广东省,深圳市,32388.0,183274.0,4587417.0,,,61.62,52172.0,,
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2023.0,广东省,广东省,深圳市,34606.0,195230.0,4549353.0,,1779.0,62.32,62252.0,,15802486.0
哈瓦国际航空技术(深圳)有限公司,91440300319491403H,中游,是,深圳市,龙华区,440300,114.090797,22.714826,2024.0,广东省,广东省,深圳市,36802.0,205714.0,4333783.0,,1799.0,62.13,74675.0,25700.0,16055424.0
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,1998.0,广东省,广东省,广州市,1841.6052,,,7588283.0,,50.3,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,1999.0,广东省,广东省,广州市,2056.7383,,,8782586.0,,49.8,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2000.0,广东省,广东省,广州市,2375.9129,,,5680860.0,,52.6,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2001.0,广东省,广东省,广州市,2685.7574,38007.44,,9782093.0,,54.49,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2002.0,广东省,广东省,广州市,3001.476,41884.0,,10092421.0,,55.68,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2003.0,广东省,广东省,广州市,3496.8787,48372.0,20827.0,11751668.0,,53.73,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2004.0,广东省,广东省,广州市,4115.8077,56271.0,24791.0,13489283.0,,53.03,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2005.0,广东省,广东省,广州市,5154.2283,69268.0,24082.0,15191582.0,,57.79,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2006.0,广东省,广东省,广州市,6073.8277,63100.0,26334.0,16963824.0,,57.6,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2007.0,广东省,广东省,广州市,7109.1814,71808.0,211587.0,18633437.0,,58.41,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2008.0,广东省,广东省,广州市,8215.8151,81233.0,262213.0,21056725.0,,59.02,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2009.0,广东省,广东省,广州市,9138.2135,89082.0,323623.0,,,60.85,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2010.0,广东省,广东省,广州市,10748.2828,103625.0,319379.0,32635731.0,,61.01,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2011.0,广东省,广东省,广州市,12423.439,97588.0,222300.0,34122000.0,,61.51,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2012.0,广东省,广东省,广州市,13551.2072,105909.0,521165.0,37583868.0,,63.59,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2013.0,广东省,广东省,广州市,15420.1434,185338.0,541912.0,44545508.0,,64.62,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2014.0,广东省,广东省,广州市,16706.8719,128478.0,563212.0,48895026.0,,65.23,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2015.0,广东省,广东省,广州市,18100.4136,136188.0,886688.0,54059522.0,,67.11,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2016.0,广东省,广东省,广州市,19547.442,141933.0,1129546.0,57035860.0,,69.35,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2017.0,广东省,广东省,广州市,21503.15,,1712569.0,,,,9345.0,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2018.0,广东省,广东省,广州市,22859.3471,155491.0,1636655.0,,,71.75,10797.0,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2019.0,广东省,广东省,广州市,23629.0,156427.0,2439456.0,,,71.62,12222.0,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2020.0,广东省,广东省,广州市,25019.0,135047.0,2241321.0,,1874.0,72.51,,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2021.0,广东省,广东省,广州市,28232.0,150366.0,2012478.0,,,71.56,24120.0,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2022.0,广东省,广东省,广州市,28839.0,153625.0,1982136.0,,,71.47,27604.0,,
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2023.0,广东省,广东省,广州市,30356.0,161634.0,1949553.0,,1883.0,73.34,36339.0,13183.0,25508200.0
嘉馨（广州）低空经济产业发展有限公司,91440113MAEGPGXA9J,上游,否,广州市,番禺区,440100,113.373908,22.978208,2024.0,广东省,广东省,广州市,31033.0,164171.0,1496572.0,,1898.0,73.66,37934.0,13727.0,10031665.0
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,1998.0,广东省,广东省,广州市,1841.6052,,,7588283.0,,50.3,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,1999.0,广东省,广东省,广州市,2056.7383,,,8782586.0,,49.8,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2000.0,广东省,广东省,广州市,2375.9129,,,5680860.0,,52.6,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2001.0,广东省,广东省,广州市,2685.7574,38007.44,,9782093.0,,54.49,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2002.0,广东省,广东省,广州市,3001.476,41884.0,,10092421.0,,55.68,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2003.0,广东省,广东省,广州市,3496.8787,48372.0,20827.0,11751668.0,,53.73,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2004.0,广东省,广东省,广州市,4115.8077,56271.0,24791.0,13489283.0,,53.03,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2005.0,广东省,广东省,广州市,5154.2283,69268.0,24082.0,15191582.0,,57.79,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2006.0,广东省,广东省,广州市,6073.8277,63100.0,26334.0,16963824.0,,57.6,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2007.0,广东省,广东省,广州市,7109.1814,71808.0,211587.0,18633437.0,,58.41,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2008.0,广东省,广东省,广州市,8215.8151,81233.0,262213.0,21056725.0,,59.02,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2009.0,广东省,广东省,广州市,9138.2135,89082.0,323623.0,,,60.85,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2010.0,广东省,广东省,广州市,10748.2828,103625.0,319379.0,32635731.0,,61.01,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2011.0,广东省,广东省,广州市,12423.439,97588.0,222300.0,34122000.0,,61.51,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2012.0,广东省,广东省,广州市,13551.2072,105909.0,521165.0,37583868.0,,63.59,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2013.0,广东省,广东省,广州市,15420.1434,185338.0,541912.0,44545508.0,,64.62,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2014.0,广东省,广东省,广州市,16706.8719,128478.0,563212.0,48895026.0,,65.23,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2015.0,广东省,广东省,广州市,18100.4136,136188.0,886688.0,54059522.0,,67.11,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2016.0,广东省,广东省,广州市,19547.442,141933.0,1129546.0,57035860.0,,69.35,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2017.0,广东省,广东省,广州市,21503.15,,1712569.0,,,,9345.0,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2018.0,广东省,广东省,广州市,22859.3471,155491.0,1636655.0,,,71.75,10797.0,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2019.0,广东省,广东省,广州市,23629.0,156427.0,2439456.0,,,71.62,12222.0,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2020.0,广东省,广东省,广州市,25019.0,135047.0,2241321.0,,1874.0,72.51,,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2021.0,广东省,广东省,广州市,28232.0,150366.0,2012478.0,,,71.56,24120.0,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2022.0,广东省,广东省,广州市,28839.0,153625.0,1982136.0,,,71.47,27604.0,,
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2023.0,广东省,广东省,广州市,30356.0,161634.0,1949553.0,,1883.0,73.34,36339.0,13183.0,25508200.0
广东新禾智慧数字科技有限公司,914401065937484197,中游,是,广州市,黄埔区,440100,113.456988,23.172135,2024.0,广东省,广东省,广州市,31033.0,164171.0,1496572.0,,1898.0,73.66,37934.0,13727.0,10031665.0
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,1998.0,广东省,广东省,珠海市,263.5,,,961286.0,,42.9,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,1999.0,广东省,广东省,珠海市,286.6141,,,1169175.0,,41.8,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2000.0,广东省,广东省,珠海市,330.2555,,,540757.0,,40.3,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2001.0,广东省,广东省,珠海市,366.5942,48931.42,,1048682.0,,40.55,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2002.0,广东省,广东省,珠海市,406.2651,32682.0,,1205346.0,,40.86,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2003.0,广东省,广东省,珠海市,473.2742,58924.0,2808.0,1410518.0,,39.82,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2004.0,广东省,广东省,珠海市,546.2802,64960.0,4280.0,1797950.0,,39.39,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2005.0,广东省,广东省,珠海市,634.9521,45284.0,5487.0,2185110.0,,43.54,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2006.0,广东省,广东省,珠海市,747.7029,52185.0,4996.0,2571608.0,,41.87,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2007.0,广东省,广东省,珠海市,895.901,61693.0,20801.0,3450467.0,,41.89,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2008.0,广东省,广东省,珠海市,992.0616,67591.0,30006.0,3723155.0,,42.38,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2009.0,广东省,广东省,珠海市,1038.6627,69890.0,39795.0,,,44.85,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2010.0,广东省,广东省,珠海市,1208.5958,80697.0,56984.0,5015458.0,,42.55,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2011.0,广东省,广东省,珠海市,1404.9305,89794.0,73453.0,6373858.0,,42.99,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2012.0,广东省,广东省,珠海市,1503.7642,95471.0,88312.0,7876184.0,,45.78,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2013.0,广东省,广东省,珠海市,1662.3757,152512.0,121303.0,9608944.0,,46.33,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2014.0,广东省,广东省,珠海市,1867.2129,116537.0,125185.0,11350492.0,,47.37,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2015.0,广东省,广东省,珠海市,2025.4111,124706.0,286324.0,7810227.0,,48.04,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2016.0,广东省,广东省,珠海市,2226.3708,134546.0,352358.0,13897545.0,,49.54,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2017.0,广东省,广东省,珠海市,2675.18,,453039.0,,,,2479.0,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2018.0,广东省,广东省,珠海市,2914.735,159428.0,455217.0,,,49.09,3452.0,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2019.0,广东省,广东省,珠海市,3436.0,175533.0,488867.0,,,53.84,3327.0,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2020.0,广东省,广东省,珠海市,3482.0,145645.0,515050.0,,245.0,54.88,,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2021.0,广东省,广东省,珠海市,3882.0,157914.0,495071.0,,,56.65,5402.0,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2022.0,广东省,广东省,珠海市,4045.0,163654.0,418396.0,,,53.81,6188.0,,
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2023.0,广东省,广东省,珠海市,4233.0,170306.0,576528.0,,249.0,54.13,7892.0,2657.0,867200.0
广东横琴东昇防务科技有限公司,91440400MACN71M6XE,上游,否,珠海市,香洲区,440400,113.518232,22.123953,2024.0,广东省,广东省,珠海市,4479.0,178712.0,465340.0,,252.0,55.83,11527.0,2974.0,536200.0
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,1998.0,广东省,广东省,广州市,1841.6052,,,7588283.0,,50.3,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,1999.0,广东省,广东省,广州市,2056.7383,,,8782586.0,,49.8,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2000.0,广东省,广东省,广州市,2375.9129,,,5680860.0,,52.6,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2001.0,广东省,广东省,广州市,2685.7574,38007.44,,9782093.0,,54.49,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2002.0,广东省,广东省,广州市,3001.476,41884.0,,10092421.0,,55.68,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2003.0,广东省,广东省,广州市,3496.8787,48372.0,20827.0,11751668.0,,53.73,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2004.0,广东省,广东省,广州市,4115.8077,56271.0,24791.0,13489283.0,,53.03,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2005.0,广东省,广东省,广州市,5154.2283,69268.0,24082.0,15191582.0,,57.79,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2006.0,广东省,广东省,广州市,6073.8277,63100.0,26334.0,16963824.0,,57.6,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2007.0,广东省,广东省,广州市,7109.1814,71808.0,211587.0,18633437.0,,58.41,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2008.0,广东省,广东省,广州市,8215.8151,81233.0,262213.0,21056725.0,,59.02,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2009.0,广东省,广东省,广州市,9138.2135,89082.0,323623.0,,,60.85,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2010.0,广东省,广东省,广州市,10748.2828,103625.0,319379.0,32635731.0,,61.01,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2011.0,广东省,广东省,广州市,12423.439,97588.0,222300.0,34122000.0,,61.51,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2012.0,广东省,广东省,广州市,13551.2072,105909.0,521165.0,37583868.0,,63.59,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2013.0,广东省,广东省,广州市,15420.1434,185338.0,541912.0,44545508.0,,64.62,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2014.0,广东省,广东省,广州市,16706.8719,128478.0,563212.0,48895026.0,,65.23,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2015.0,广东省,广东省,广州市,18100.4136,136188.0,886688.0,54059522.0,,67.11,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2016.0,广东省,广东省,广州市,19547.442,141933.0,1129546.0,57035860.0,,69.35,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2017.0,广东省,广东省,广州市,21503.15,,1712569.0,,,,9345.0,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2018.0,广东省,广东省,广州市,22859.3471,155491.0,1636655.0,,,71.75,10797.0,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2019.0,广东省,广东省,广州市,23629.0,156427.0,2439456.0,,,71.62,12222.0,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2020.0,广东省,广东省,广州市,25019.0,135047.0,2241321.0,,1874.0,72.51,,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2021.0,广东省,广东省,广州市,28232.0,150366.0,2012478.0,,,71.56,24120.0,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2022.0,广东省,广东省,广州市,28839.0,153625.0,1982136.0,,,71.47,27604.0,,
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2023.0,广东省,广东省,广州市,30356.0,161634.0,1949553.0,,1883.0,73.34,36339.0,13183.0,25508200.0
广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,中游,是,广州市,天河区,440100,113.381784,23.159138,2024.0,广东省,广东省,广州市,31033.0,164171.0,1496572.0,,1898.0,73.66,37934.0,13727.0,10031665.0
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,1998.0,广东省,广东省,广州市,1841.6052,,,7588283.0,,50.3,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,1999.0,广东省,广东省,广州市,2056.7383,,,8782586.0,,49.8,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,2000.0,广东省,广东省,广州市,2375.9129,,,5680860.0,,52.6,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,2001.0,广东省,广东省,广州市,2685.7574,38007.44,,9782093.0,,54.49,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,2002.0,广东省,广东省,广州市,3001.476,41884.0,,10092421.0,,55.68,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,2003.0,广东省,广东省,广州市,3496.8787,48372.0,20827.0,11751668.0,,53.73,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,2004.0,广东省,广东省,广州市,4115.8077,56271.0,24791.0,13489283.0,,53.03,,,
广东电网有限责任公司,91440000730486030B,下游,是,广州市,越秀区,440100,113.30852,23.132286,2005.0,广东省,广东省,广州市,5154.2283,69268.0,24082.0,15191582.0,,57.79,,,
