统一社会信用代码,公司名称,企业标准名,申请号,专利名称,申请年份,IPC主分类号,申请人,主导申请人名称,当前权利人,匹配方式,匹配置信度,是否人工复核,人工复核原因,主匹配企业,主匹配企业信用代码,专利类型,申请人城市,IPC分类号,是否产学研联合申请,合作关系五分类,多申请人标记,专利表统一社会信用代码
91440300MA5FA4QL2L,丰翼科技(深圳)有限公司,丰翼科技(深圳)有限公司,CN202111235653.4,无人机的动力分配方法、装置、无人机及存储介质,2021,G05D17/02,丰翼科技(深圳)有限公司,丰翼科技(深圳)有限公司,丰翼科技(深圳)有限公司,信用代码直连,1.0,否,,丰翼科技(深圳)有限公司,91440300MA5FA4QL2L,发明申请,深圳,G05D17/02,0,无跨主体合作,否,91440300MA5FA4QL2L
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202211407991.6,图像处理方法及其装置、电子设备和计算机可读存储介质,2022,G06T1/20,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G06T1/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN201910696848.5,无人机降落区域的确定方法、装置、无人机和存储介质,2019,G05D1/46,广州极飞科技有限公司,广州极飞科技有限公司,广州极飞科技股份有限公司,当前权利人代码直连,0.98,是,主导申请人与当前权利人不一致,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D1/654; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202411239158.4,无人机激光清障机的控制方法及装置,2024,G05D1/495,广东电网有限责任公司; 广东电网有限责任公司汕头供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司汕头供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G05D1/495; G05D1/46; G05D101/15; G05D109/20,0,无跨主体合作,是,91440000730486030B; 91440500192720503A
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202211275657.X,一种无人机安全保护方法、装置及无人机,2019,,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,91440300306077254B
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311435539.5,图像拼接方法、装置、设备及无人机,2018,G06T3/4038,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G06T3/4038,0,无跨主体合作,否,91440300306077254B
91530000MA6MYLGN0A,南方电网通用航空服务有限公司,南方电网通用航空服务有限公司,CN202311567723.5,无人机降落方法、装置、计算机设备和存储介质,2023,G05D1/654,南方电网通用航空服务有限公司,南方电网通用航空服务有限公司,南方电网通用航空服务有限公司,信用代码直连,1.0,否,,南方电网通用航空服务有限公司,91530000MA6MYLGN0A,发明申请,广州,G05D1/654; G05D109/20,0,无跨主体合作,否,91530000MA6MYLGN0A
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311422474.0,一种无人机机巢位置确定方法、装置、设备和存储介质,2023,H02G1/02,广东电网有限责任公司; 广东电网有限责任公司惠州供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司惠州供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,H02G1/02; G05D1/00,0,无跨主体合作,是,91440000730486030B; 91441300617890883M
91440300687582704U,顺丰科技有限公司,顺丰科技有限公司,CN202210751975.2,天线识别方法、装置、服务器及计算机可读存储介质,2022,G06V20/17,顺丰科技有限公司,顺丰科技有限公司,顺丰科技有限公司,信用代码直连,1.0,否,,顺丰科技有限公司,91440300687582704U,发明申请,深圳,G06V20/17; G06V10/40; G06T7/10,0,无跨主体合作,否,91440300687582704U
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311210429.9,一种基于多源数据融合的杆塔三维重建方法及电子设备,2023,G06T17/20,广东电网有限责任公司; 广东电网有限责任公司阳江供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司阳江供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06T17/20; G06V10/80; G06T7/30; G06T7/73,0,无跨主体合作,是,91440000730486030B; 91441700722468027R
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311471268.9,飞行辅助方法、装置、飞行器以及存储介质,2023,G05D1/46,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,G05D1/46; G05D1/249,0,无跨主体合作,否,91440101MA9W1BQA5Y
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311344598.1,变电站设备的自动缺陷排查方法、装置、设备及存储介质,2023,H02B3/00,广东电网有限责任公司; 广东电网有限责任公司梅州供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司梅州供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,H02B3/00; G05D1/46; G05D1/648; H04N7/18; G01D21/02; G01N21/95; G01K13/00; H02B7/06,0,无跨主体合作,是,91440000730486030B; 914414000072087795
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311374029.1,无人机的控制方法、无人机及非易失性可读存储介质,2023,G05D1/49,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/49; G05D1/46; G05D101/10; G05D109/20,0,无跨主体合作,否,91440300306077254B
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311609827.8,一种无人机业务进度的跟踪方法及相关装置,2023,G06Q10/0631,广东电网有限责任公司; 广东电网有限责任公司佛山供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司佛山供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06Q10/0631; G06Q10/20; G06Q50/06; G07C1/20; G06V20/17; G06V10/75,0,无跨主体合作,是,91440000730486030B; 9144060073757157XN
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311719971.7,一种缺陷检测方法、装置、设备和存储介质,2023,G06T7/00,广东电网有限责任公司; 广东电网有限责任公司韶关供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司韶关供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06T7/00; G06V10/82; G06Q50/06,0,无跨主体合作,是,91440000730486030B; 914402001915260394
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311518616.3,一种无人机飞鸟检测方法、系统、设备和介质,2023,G06V40/10,广东电网有限责任公司; 广东电网有限责任公司阳江供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司阳江供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06V40/10; G06V20/17; G06V10/82; G06V10/80; G06N3/0464; G06N3/084; G06V10/44,0,无跨主体合作,是,91440000730486030B; 91441700722468027R
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311548805.5,一种电力杆塔建模图像采集控制方法、装置、终端及介质,2023,G01C11/02,广东电网有限责任公司; 广东电网有限责任公司佛山供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司佛山供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G01C11/02; G06T17/00; G01C11/08; G01B11/06; G01B11/02; G01C21/20,0,无跨主体合作,是,91440000730486030B; 9144060073757157XN
91530000MA6MYLGN0A,南方电网通用航空服务有限公司,南方电网通用航空服务有限公司,CN202311547405.2,无人机目标检测方法、装置、计算机设备、介质和产品,2023,G06V20/17,南方电网通用航空服务有限公司,南方电网通用航空服务有限公司,南方电网通用航空服务有限公司; 广东电网有限责任公司肇庆供电局,信用代码直连,1.0,是,主导申请人与当前权利人不一致,南方电网通用航空服务有限公司,91530000MA6MYLGN0A,发明申请,广州,G06V20/17; G06V10/44; G06V10/86; G06V10/762; G06V10/774; G06V10/82; G06N3/0464,0,无跨主体合作,否,91530000MA6MYLGN0A
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311507787.6,无人机动力控制方法、装置、无人机及存储介质,2023,G05D13/62,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D13/62,0,无跨主体合作,否,91440300306077254B
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202210860991.5,飞行汽车的控制方法、设备及计算机可读存储介质,2022,G05D1/46,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,G05D1/46; G05D1/226; G05D1/633; G05D109/50,0,无跨主体合作,否,91440101MA9W1BQA5Y
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311755212.6,一种用于复杂信号场的变电站无人机控制方法及相关装置,2023,G05D1/46,广东电网有限责任公司; 广东电网有限责任公司中山供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司中山供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G05D1/46; G05D109/20,0,无跨主体合作,是,91440000730486030B; 9144200073755186X1
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311755233.8,一种变电站室内无人机紧急避险路线选择方法及相关装置,2023,G05D1/46,广东电网有限责任公司; 广东电网有限责任公司中山供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司中山供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G05D1/46; G05D109/20,0,无跨主体合作,是,91440000730486030B; 9144200073755186X1
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311558025.9,无人机导引方法、无人机及存储介质,2023,G05D1/46,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,91440300306077254B
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202311622754.6,无人设备的飞行作业方法、装置、无人设备及存储介质,2023,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D109/20,0,无跨主体合作,否,91440106593721849Y
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180100504.9,飞行器及其控制方法、控制装置、存储介质,2021,B64C27/22,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,B64C27/22; G05D1/46; B64C27/08; G05D109/20,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202311779437.5,无人机的控制方法、装置、设备及存储介质,2019,G05D1/49,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/49; G05D1/46; G05D101/10; G05D109/20,0,无跨主体合作,否,914403007954257495
91440300MA5FA4QL2L,丰翼科技(深圳)有限公司,丰翼科技(深圳)有限公司,CN202211112028.5,无人机在进近阶段的控制方法、计算机设备及存储介质,2022,G05D1/46,丰翼科技(深圳)有限公司,丰翼科技(深圳)有限公司,丰翼科技(深圳)有限公司,信用代码直连,1.0,否,,丰翼科技(深圳)有限公司,91440300MA5FA4QL2L,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,91440300MA5FA4QL2L
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311788513.9,载人多旋翼飞行汽车速度控制方法、装置、设备及介质,2023,G05D1/49,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,G05D1/49; G05D1/46; B60F5/02; G05D101/10,0,无跨主体合作,否,91440101MA9W1BQA5Y
91440101734916755P,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,CN202311757582.3,基于深度可逆网络和差分编码的电力缺陷图像隐藏方法,2023,G06T1/00,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,信用代码直连,1.0,否,,广东电网有限责任公司广州供电局,91440101734916755P,发明申请,广州,G06T1/00; G06T9/00; G06T3/4046; G06T5/00; G06T7/00; G06T3/4053; G06T5/10; G06N3/045; G06N3/08,0,无跨主体合作,否,91440101734916755P
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311711456.4,视景合成方法、装置、终端设备以及存储介质,2023,G06T17/00,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,G06T17/00; H04N5/265; G06F16/29; G06T15/00,0,无跨主体合作,否,91440101MA9W1BQA5Y
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180100395.0,无人机的控制方法、装置、无人机及存储介质,2021,H04N23/695,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N23/695; G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180101379.3,无人机的控制方法、装置、无人机及计算机可读存储介质,2021,G05D1/46,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311676856.6,一种无人机回收方法、系统、设备和存储介质,2023,G05D1/495,广东电网有限责任公司; 广东电网有限责任公司中山供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司中山供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G05D1/495; G05D1/46; G05D101/10; G05D109/20,0,无跨主体合作,是,91440000730486030B; 9144200073755186X1
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311678629.7,一种基于单目配网机巡数据的外破检测方法及系统,2023,G06T7/00,广东电网有限责任公司; 广东电网有限责任公司云浮供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司云浮供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06T7/00; G06V10/764; G06V10/82; G06N3/0464; G06N3/08,0,无跨主体合作,是,91440000730486030B; 91445302736165326Y
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202311469626.2,拍摄控制方法和装置,2020,H04N23/60,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N23/60; H04N23/661; B64U20/87; G01C11/02; G05D1/00; B64U101/30,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202280049708.9,无人机的控制方法、无人机、控制装置、系统及存储介质,2022,G05D1/46,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
91440101734916755P,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,CN202311653043.5,无人机避障方法、装置、存储介质及设备,2023,G05D1/46,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,信用代码直连,1.0,否,,广东电网有限责任公司广州供电局,91440101734916755P,发明申请,广州,G05D1/46; G05D1/622,0,无跨主体合作,否,91440101734916755P
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311842650.6,速度控制方法、装置、多旋翼无人机及存储介质,2023,G05D1/46,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/46; G05D1/49,0,无跨主体合作,否,91440300306077254B
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202311642814.0,一种水泥杆倾斜的检测方法、装置、设备及存储介质,2023,G06T7/00,广东电网有限责任公司,广东电网有限责任公司,广东电网有限责任公司,信用代码直连,1.0,否,,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06T7/00; G06T7/73; G06V20/17; G06V10/25; G06V10/764; G06V10/80; G06V10/82; G06N3/045; G06N3/0464; G06N3/08,0,无跨主体合作,否,91440000730486030B
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180100652.0,无人机的控制方法、装置及设备,2021,B64D1/18,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,B64D1/18; G05D1/46,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202280050802.6,无人机、控制终端、服务器及其控制方法,2022,G05D1/43,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/43,0,无跨主体合作,否,914403007954257495
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202211066010.6,避障方法、装置、无人机及存储介质,2022,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D109/20,0,无跨主体合作,否,91440106593721849Y
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180100503.4,无人机的控制方法、控制装置、无人机及存储介质,2021,G05D1/46,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202280050048.6,无人机的控制方法、装置、无人机及存储介质,2022,G05D1/46,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180100505.3,无人机调度方法、服务器、停机坪设备、系统及存储介质,2021,G08G9/00,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G08G9/00; G06V20/17; G05D1/46,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202280050047.1,无人机的控制方法、图像显示方法、无人机及控制终端,2022,H04N23/661,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N23/661; H04N23/695; G05D1/46,0,无跨主体合作,否,914403007954257495
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311851135.4,飞行汽车控制方法、装置及相关设备,2023,B60P3/11,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,B60P3/11; G05D1/654; B64U70/93; B64U80/86; B64U60/40; B60G17/052; B64U20/50; B64U10/16; B64U30/293; B60W30/095; G05D109/20,0,无跨主体合作,否,91440101MA9W1BQA5Y
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311799016.9,有人驾驶飞行器飞行引导方法、装置、设备及存储介质,2023,G05D1/46,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,G05D1/46; G05D1/622,0,无跨主体合作,否,91440101MA9W1BQA5Y
91440106304742759X,广州亿航智能技术有限公司,广州亿航智能技术有限公司,CN202311647468.5,用于航拍的无人机路径规划装置、计算机存储介质,2018,G05D1/46,广州亿航智能技术有限公司,广州亿航智能技术有限公司,广州亿航智能技术有限公司,信用代码直连,1.0,否,,广州亿航智能技术有限公司,91440106304742759X,发明申请,广州,G05D1/46; G05D1/249,0,无跨主体合作,否,91440106304742759X
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202410141452.5,供电导线的安全性确定方法、存储介质及电子设备,2024,G06V20/17,广东电网有限责任公司; 广东电网有限责任公司肇庆供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司肇庆供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06V20/17; G06V10/764; G06Q50/06; G06V20/10; G06V10/30; G06V10/24,0,无跨主体合作,是,91440000730486030B; 914412001952813907
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202280060853.7,无人机的航线绘制方法、装置及存储介质,2022,G01C21/00,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G01C21/00; G05D1/46; G05D1/249,0,无跨主体合作,否,914403007954257495
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311868580.1,基于超前校正的无人机抗饱和控制方法及装置,2023,G05D1/46,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/46,0,无跨主体合作,否,91440300306077254B
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311843165.0,飞行汽车控制方法、装置及相关设备,2023,B60P3/11,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,B60P3/11; G05D1/654; B64U70/93; B64U80/86; B64U60/40; B60G17/052; B64U20/50; B64U10/16; B64U30/293; B60W30/095; G05D109/20,0,无跨主体合作,否,91440101MA9W1BQA5Y
91440101734916755P,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,CN202311808212.8,一种无人机多机控制系统,2023,G05D1/46,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,信用代码直连,1.0,否,,广东电网有限责任公司广州供电局,91440101734916755P,发明申请,广州,G05D1/46; G05D1/622,0,无跨主体合作,否,91440101734916755P
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202311867703.X,一种显示方法、遥控装置和无人机系统,2023,G05D1/49,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/49; G01C25/00; G01S19/42; G05D1/46; G05D101/10; G05D109/20,0,无跨主体合作,否,91440300306077254B
91440101MA9W1BQA5Y,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,CN202311843143.4,飞行器及其控制方法、装置、飞行汽车、可读存储介质,2023,G05D1/654,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,广东汇天航空航天科技有限公司,信用代码直连,1.0,否,,广东汇天航空航天科技有限公司,91440101MA9W1BQA5Y,发明申请,广州,G05D1/654; B60F5/02; G05D109/20,0,无跨主体合作,否,91440101MA9W1BQA5Y
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180101378.9,无人机的控制方法、装置、无人机及存储介质,2021,G05D1/46,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202180101549.8,无人机的返航方法、装置、无人机及存储介质,2021,G05D1/46,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/46; G05D109/20,0,无跨主体合作,否,914403007954257495
